User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
ucsiuniversity,2022-05-01 04:00:00+00:00,0,Twitter Web App,lets welcome our new bachelors degree student athishanftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,en,let welcome new bachelor degree student athishanftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,0.0,0.833,0.167,0.4588,positive
ucsiuniversity,2022-05-01 03:00:02+00:00,0,Twitter Web App,great news us tiktokersyou can now share your coolest funniest and most inspiring video with us simply follow these instructions on the poster tikhon awayfollow us for more updated dont forget to submit here at,en,great news u tiktokersyou share coolest funniest inspiring video u simply follow instruction poster tikhon awayfollow u updated dont forget submit,0.0,0.668,0.332,0.9316,positive
ucsiuniversity,2022-05-01 01:00:00+00:00,0,Twitter Web App,labourday womanfactoryworkermediumlightskintoneconstructionworkermediumskintonenothing will work unless you do – may angeloudear employees of the world know that has importance because you today we celebrate and your success togetherlabourday worldly internationalday madam sg workforce ucsiuniversity,en,labourday womanfactoryworkermediumlightskintoneconstructionworkermediumskintonenothing work unless may angeloudear employee world know importance today celebrate success togetherlabourday worldly internationalday madam sg workforce ucsiuniversity,0.0,0.746,0.254,0.872,positive
ucsiuniversity,2022-04-30 06:00:00+00:00,0,Twitter Web App,lets welcome our new diploma student anisyaftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,en,let welcome new diploma student anisyaftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,0.0,0.824,0.176,0.4588,positive
ucsiuniversity,2022-04-30 00:56:11+00:00,1,Twitter Web App,lets welcome our new bachelors degree student in mindftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,en,let welcome new bachelor degree student mindftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,0.0,0.842,0.158,0.4588,positive
ucsiuniversity,2022-04-29 10:30:00+00:00,1,Twitter Web App,lets welcome our new foundation student aiswariyaftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,en,let welcome new foundation student aiswariyaftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,0.0,0.824,0.176,0.4588,positive
ucsiuniversity,2022-04-29 08:43:20+00:00,0,Twitter Web App,lets welcome our new bachelors degree student war manftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,en,let welcome new bachelor degree student war manftp openly enrollment ucsiuniversity registration newintake worldclassfaculty studyabroad scholarship,0.178,0.685,0.137,-0.2263,negative
ucsiuniversity,2022-04-29 06:19:34+00:00,2,Twitter Web App,us university welcomes new students as they take an oath to pursue their studies and uphold the principles adhered by universityus education orientation,en,u university welcome new student take oath pursue study uphold principle adhered universityus education orientation,0.0,0.891,0.109,0.4019,positive
ucsiuniversity,2022-04-29 02:00:00+00:00,0,Twitter Web App,the us center of language is offering a week intensive makarin classes to students and staffsign today sharpen your skill with usus languages ask learnchinese,en,u center language offering week intensive makarin class student staffsign today sharpen skill usus language ask learnchinese,0.0,1.0,0.0,0.0,neutral
greengowns,2022-04-28 09:48:21+00:00,11,Twitter Web App,graduationcapmeet the finalists of student engagementlinkread more heregreengownawards,en,graduationcapmeet finalist student engagementlinkread heregreengownawards,0.0,1.0,0.0,0.0,neutral
greengowns,2022-04-28 09:48:19+00:00,8,Twitter Web App,graduationcapmeet the finalists of creating impactpost graduate government college for girlsuniversidad national autonomy de mexicolinkread more heregreengownawards,en,graduationcapmeet finalist creating impactpost graduate government college girlsuniversidad national autonomy de mexicolinkread heregreengownawards,0.0,0.879,0.121,0.296,positive
greengowns,2022-04-28 09:48:18+00:00,8,Twitter Web App,graduationcapmeet the finalists of befitting societysiam universitylinkread more heregreengownawards,en,graduationcapmeet finalist befitting societysiam universitylinkread heregreengownawards,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-28 09:00:01+00:00,0,Twitter Web App,join our oral health quit and poster competitionregister now at the following linkremember health smileus dentist oralhealth hygienic,en,join oral health quit poster competitionregister following linkremember health smileus dentist oralhealth hygienic,0.0,0.885,0.115,0.296,positive
ucsiuniversity,2022-04-28 07:50:29+00:00,1,Twitter Web App,today orientation offered us university distinguished academicians an opportunity to get know our future leaders in preparation for the coming smelterwelcome one of worlds topuniversities is proud have you on boardus,en,today orientation offered u university distinguished academician opportunity get know future leader preparation coming smelterwelcome one world topuniversities proud boardus,0.0,0.831,0.169,0.7096,positive
visitmy2020,2022-04-28 04:43:35+00:00,0,IFTTT,it tourismmalaysia the late artist noah iskandar fundwho is mastering of said art was just a graduate student us university when andother arts from different were chosen to be displayed at international airport in malaysia n…,en,tourismmalaysia late artist noah iskandar fundwho mastering said art graduate student u university andother art different chosen displayed international airport malaysia n ,0.0,1.0,0.0,0.0,neutral
TourismMalaysia,2022-04-28 04:12:04+00:00,1,Twitter Web App,the late artist noah iskandar fundwho is mastering of said art was just a graduate student us university when andother arts from different were chosen to be displayed at international airport in malaysia,en,late artist noah iskandar fundwho mastering said art graduate student u university andother art different chosen displayed international airport malaysia,0.0,1.0,0.0,0.0,neutral
AzraGhaz,2022-04-28 02:45:52+00:00,0,Instagram,my new journey officially an academicianucsi university today smilingfacewithheartssmilingfacewithhearteyes,en,new journey officially academicianucsi university today smilingfacewithheartssmilingfacewithhearteyes,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-28 00:52:58+00:00,1,Twitter Web App,us university may orientation day has just begun follow us to find the latest happening and updated on campsus universitylife education,en,u university may orientation day begun follow u find latest happening updated campsus universitylife education,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-27 10:00:02+00:00,3,Twitter Web App,worlddayforsafetyandhealthatwork this years theme is act together to build a positive safety and health culture learn more please visited internationalday labour work mentalhealth occupationalhealth,en,worlddayforsafetyandhealthatwork year theme act together build positive safety health culture learn please visited internationalday labour work mentalhealth occupationalhealth,0.0,0.69,0.31,0.8399,positive
ucsiuniversity,2022-04-27 02:00:00+00:00,0,Twitter Web App,happy independence day pierre loneindependenceday nationality unity harmony onelove strongertogether patriotism,en,happy independence day pierre loneindependenceday nationality unity harmony onelove strongertogether patriotism,0.0,0.584,0.416,0.7506,positive
StudyAbroadMV,2022-04-26 08:04:31+00:00,0,Twitter Web App,meet us universitymalaysia education exhibition onmayat ahmadhiyya schoolcome amp explore the wide range of programme available entry requirements and admission process us be part this fast rising universityfalconstudyabroad studyinmalaysia,en,meet u universitymalaysia education exhibition onmayat ahmadhiyya schoolcome amp explore wide range programme available entry requirement admission process u part fast rising universityfalconstudyabroad studyinmalaysia,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-25 08:07:41+00:00,2,Twitter Web App,us university welcomed cultural attached dr had ashamed n alshemmeri and academic adviser armed dad from the royal embassy of said arabia for a camps tour to discuss potential collaboration opportunitiesus saudiarabia internationalstudents culture,en,u university welcomed cultural attached dr ashamed n alshemmeri academic adviser armed dad royal embassy said arabia camp tour discus potential collaboration opportunitiesus saudiarabia internationalstudents culture,0.087,0.845,0.068,-0.1779,negative
ucsiuniversity,2022-04-25 07:32:42+00:00,0,Twitter Web App,learn physical considerations in teaching the cells with stephen johnson the this fridayclick on link to register noguchi is music performance,en,learn physical consideration teaching cell stephen johnson fridayclick link register noguchi music performance,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-24 01:00:01+00:00,0,Twitter Web App,worldimmunisationweek syringeaims to highlight the collective action needed and promote use of vaccines protect people all ages against diseasethis years theme is long life for allto learn more go toimmunisationweek vaccination,en,worldimmunisationweek syringeaims highlight collective action needed promote use vaccine protect people age diseasethis year theme long life allto learn go toimmunisationweek vaccination,0.0,0.787,0.213,0.765,positive
ucsiuniversity,2022-04-23 01:00:01+00:00,3,Twitter Web App,enjoy access to us postgraduate and calumny lounge here on camps exclusively for students membersus networking ucsialumni ucsipostgraduate,en,enjoy access u postgraduate calumny lounge camp exclusively student membersus networking ucsialumni ucsipostgraduate,0.0,0.842,0.158,0.4939,positive
ucsiuniversity,2022-04-22 09:38:14+00:00,1,Twitter Web App,in this information video dr kalaw shared with us the role of engineering sustainable water infiltration system testtubemicroscopeworldno malaysiaeducation worldclassfaculty ucsiuniversity launch fete,en,information video dr kalaw shared u role engineering sustainable water infiltration system testtubemicroscopeworldno malaysiaeducation worldclassfaculty ucsiuniversity launch fete,0.0,0.902,0.098,0.34,positive
ucsiuniversity,2022-04-22 03:00:02+00:00,0,Twitter Web App,begin your sidelong learning with one of the worlds topuniversities join our foundation in science programme and progress into various degree programme at us universitycheckmarkbuttonscholarshipcheckmarkbutton employability scoremohes graduatesurvey,en,begin sidelong learning one world topuniversities join foundation science programme progress various degree programme u universitycheckmarkbuttonscholarshipcheckmarkbutton employability scoremohes graduatesurvey,0.0,0.839,0.161,0.6124,positive
ucsiuniversity,2022-04-22 02:00:19+00:00,1,Twitter Web App,internationalmotherearthday globeshowingAmericasthis years theme is invest in our planet so lets join the global movement to restore worldto learn more go toearthday internationalday worldly unitednations sg,en,internationalmotherearthday globeshowingAmericasthis year theme invest planet let join global movement restore worldto learn go toearthday internationalday worldly unitednations sg,0.0,0.837,0.163,0.5688,positive
ucsiuniversity,2022-04-22 01:00:02+00:00,0,Twitter Web App,join the research journal club on emerging field of endohepatology and therapeutic endoscopy with dr auntclick here to joinucsi medicine health imagine,en,join research journal club emerging field endohepatology therapeutic endoscopy dr auntclick joinucsi medicine health imagine,0.0,0.905,0.095,0.296,positive
IChemEPOPSIG,2022-04-21 11:10:32+00:00,1,Twitter Web App,𝐏𝐎𝐏𝐒𝐈𝐆 𝐀𝐰𝐚𝐫𝐝 popping article honorarium sponsored by malaysian palm oil council was awarded to no she tat bachelor of engineering honours in chemical from us university malaysiaupon,en,𝐏𝐎𝐏𝐒𝐈𝐆 𝐀𝐰𝐚𝐫𝐝 popping article honorarium sponsored malaysian palm oil council awarded tat bachelor engineering honour chemical u university malaysiaupon,0.067,0.701,0.232,0.6597,positive
ucsiuniversity,2022-04-21 10:16:01+00:00,0,Twitter Web App,attention all aspirin male actors we are looking for new talents an coming rays videothink you got what it takes scan the or code to register addition nowopen us university students onlyus after video,en,attention aspirin male actor looking new talent coming ray videothink got take scan code register addition nowopen u university student onlyus video,0.0,0.917,0.083,0.4588,positive
ucsiuniversity,2022-04-21 07:00:00+00:00,0,Twitter Web App,graduationcapbooks enrollment day booksgraduationcapwe are now open for enrollment consultation and camps hoursget in touch with us we will tell you why us university should be your choiceroom linkmeeting idpasscode openday,en,graduationcapbooks enrollment day booksgraduationcapwe open enrollment consultation camp hoursget touch u tell u university choiceroom linkmeeting idpasscode openday,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-21 03:00:01+00:00,2,Twitter Web App,vice chancellor professor dark in to dr sit hamisah into taper enjoyed the chance to meet us university international students during after onapril at le quarry hotelus past armada did,en,vice chancellor professor dark dr sit hamisah taper enjoyed chance meet u university international student onapril le quarry hotelus past armada,0.0,0.841,0.159,0.6486,positive
ucsiuniversity,2022-04-21 00:59:01+00:00,1,Twitter Web App,us university medicine subject has joined the toplist by is world university banking subjects us health,en,u university medicine subject joined toplist world university banking subject u health,0.0,1.0,0.0,0.0,neutral
EduSpiral88,2022-04-20 11:15:30+00:00,0,Instagram,student and dad from limping faraway visiting universities interested in food scienceucsi university,en,student dad limping faraway visiting university interested food scienceucsi university,0.0,0.816,0.184,0.4019,positive
ucsiuniversity,2022-04-20 07:00:00+00:00,1,Twitter Web App,get your eyes checked for freeus eyecare optometry sights,en,get eye checked freeus eyecare optometry sight,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-20 00:29:32+00:00,1,Twitter Web App,us university chemical engineering courses have joined the topby is world university banking subject ucsi qsranking,en,u university chemical engineering course joined topby world university banking subject ucsi qsranking,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-19 03:25:09+00:00,3,Twitter Web App,us university social sciences and management has joined the toplist by is world banking subject ucsi socialsciences qsranking,en,u university social science management joined toplist world banking subject ucsi socialsciences qsranking,0.0,1.0,0.0,0.0,neutral
EducationMYSIA,2022-04-18 06:58:35+00:00,1,Twitter Web App,eggs had a fruitful engagement meeting with us university on oh aprilthe washed primarily to strengthen relationship between and university especially thestudent enrollment centre international marketing of university also,en,egg fruitful engagement meeting u university oh aprilthe washed primarily strengthen relationship university especially thestudent enrollment centre international marketing university also,0.0,0.831,0.169,0.6486,positive
ucsiuniversity,2022-04-18 00:38:06+00:00,0,Twitter Web App,is world banking has ranged us university art and design subject as the topincategory previously not rangedus had,en,world banking ranged u university art design subject topincategory previously rangedus,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-17 09:48:05+00:00,1,Twitter Web App,happy independenceday for zimbabweus zimbabwe education independence,en,happy independenceday zimbabweus zimbabwe education independence,0.0,0.619,0.381,0.5719,positive
ucsiuniversity,2022-04-17 05:09:40+00:00,0,Twitter Web App,happy national day for the syrian arab republicus syrianarab nationality,en,happy national day syrian arab republicus syrianarab nationality,0.0,0.709,0.291,0.5719,positive
ucsiuniversity,2022-04-17 01:00:01+00:00,1,Twitter Web App,happy easter day everyone wishing you all a filled with fun chocolate and loved onesus easterbunny funny eastereggs,en,happy easter day everyone wishing filled fun chocolate loved onesus easterbunny funny eastereggs,0.0,0.433,0.567,0.9403,positive
ucsiuniversity,2022-04-16 04:33:57+00:00,1,Twitter Web App,we have successfully launched the postgraduate certificate in education programmethank you to everyone for joining us at official launch ceremony todayfor further information visit,en,successfully launched postgraduate certificate education programmethank everyone joining u official launch ceremony todayfor information visit,0.0,0.824,0.176,0.5719,positive
ucsiuniversity,2022-04-16 04:31:24+00:00,0,Twitter Web App,we have successfully launched the master of education programme thank you to everyone for joining us at official launch ceremony todayfor further information visitucsiuniversity masterofeducation,en,successfully launched master education programme thank everyone joining u official launch ceremony todayfor information visitucsiuniversity masterofeducation,0.0,0.753,0.247,0.7351,positive
ucsiuniversity,2022-04-15 10:36:33+00:00,1,Twitter Web App,join the virtual fireside chat and ask industry experts anything about mechanical mechatronics engineeringclick here to register nowucsiuniversity fete engineeringtoprankeduniversity,en,join virtual fireside chat ask industry expert anything mechanical mechatronics engineeringclick register nowucsiuniversity fete engineeringtoprankeduniversity,0.0,0.896,0.104,0.296,positive
ucsiuniversity,2022-04-15 06:47:25+00:00,0,Twitter Web App,join us for the research journal club about programme cell death in a human prostate cancer under faculty of medicine and health sciencesclick here to joinucsi cells biology cures,en,join u research journal club programme cell death human prostate cancer faculty medicine health sciencesclick joinucsi cell biology cure,0.234,0.704,0.062,-0.7964,negative
ucsiuniversity,2022-04-15 03:03:10+00:00,2,Twitter Web App,a blessed good friday may peace love and faith bring new hope to your lifeus goodfriday love blessings,en,blessed good friday may peace love faith bring new hope lifeus goodfriday love blessing,0.0,0.244,0.756,0.9816,positive
ucsiuniversity,2022-04-15 01:01:21+00:00,0,Twitter Web App,us university business and management studies has climbed to the topfrom previous position infor this years is world university banking our by subject us qsranking top,en,u university business management study climbed topfrom previous position infor year world university banking subject u qsranking top,0.0,0.933,0.067,0.2023,positive
ucsiuniversity,2022-04-14 10:00:01+00:00,0,Twitter Web App,wishing all our indian friends and family a blessed celebrationucsiuniversity us festiveseason indiancelebration tamilnewyear puthandu guai vaisakhi vish,en,wishing indian friend family blessed celebrationucsiuniversity u festiveseason indiancelebration tamilnewyear puthandu guai vaisakhi vish,0.0,0.611,0.389,0.836,positive
ucsiuniversity,2022-04-14 07:01:22+00:00,0,Twitter Web App,postgraduate review day data mining with machine learning opportunities and challengemobilephonewitharrow for more information please contact makar atregister nowucsiuniversity machinelearning ai artificialintelligence engineering,en,postgraduate review day data mining machine learning opportunity challengemobilephonewitharrow information please contact makar atregister nowucsiuniversity machinelearning ai artificialintelligence engineering,0.0,0.802,0.198,0.6344,positive
ucsiuniversity,2022-04-14 03:01:15+00:00,0,Twitter Web App,want to have a friendly chat with our means and directors learn more about the specific fields industries you are interested inbook an appointment now get all your questions answered by industry experts hereof contact wayne at ,en,want friendly chat mean director learn specific field industry interested inbook appointment get question answered industry expert hereof contact wayne ,0.0,0.821,0.179,0.7351,positive
ucsiuniversity,2022-04-14 00:57:08+00:00,0,Twitter Web App,us university petroleum engineering subject under the faculty of engineering technology amp built environment remains on toplist by is world university banking our us oilandgas,en,u university petroleum engineering subject faculty engineering technology amp built environment remains toplist world university banking u oilandgas,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-13 08:08:11+00:00,0,Twitter Web App,join our us university pharmacy calumny for a forum on how pharmacists can navigable themselves through industrial revolutionand the advancing roles it offerdateapril time amnoonscan or code to registerucsi pharmacist,en,join u university pharmacy calumny forum pharmacist navigable industrial revolutionand advancing role offerdateapril time amnoonscan code registerucsi pharmacist,0.0,0.927,0.073,0.296,positive
ucsiuniversity,2022-04-13 03:25:08+00:00,1,Twitter Web App,ever wondered what does a chemical engineer do testtubemicroscopelets watch dr kalaimani as she shares with us the roles responsibilities career pathway and moreworldclassfaculty ucsiuniversity chemicalengineering engineering management postgraduate masters degree fete,en,ever wondered chemical engineer testtubemicroscopelets watch dr kalaimani share u role responsibility career pathway moreworldclassfaculty ucsiuniversity chemicalengineering engineering management postgraduate master degree fete,0.0,0.932,0.068,0.296,positive
ucsiuniversity,2022-04-13 01:05:30+00:00,0,Twitter Web App,us university hospitality and leisure management subject has climbed up to the topby is ourfrom its previous global rank oflast yearus qsranking tourism,en,u university hospitality leisure management subject climbed topby ourfrom previous global rank oflast yearus qsranking tourism,0.0,1.0,0.0,0.0,neutral
MCR_AACR,2022-04-12 19:30:08+00:00,4,Khoros Publishing App,want to read more about ras after the aacr session msetc check out review current advances and tends in ras target therapist for colorectalcancer by mitchell see man to colleagues,en,want read ra aacr session msetc check review current advance tends ra target therapist colorectalcancer mitchell see man colleague,0.0,0.957,0.043,0.0772,positive
ucsiuniversity,2022-04-12 10:00:00+00:00,0,Twitter Web App,join us at the launch ceremony of master education and postgraduate certificate in programme this saturdaydateapril time amjoin room meetingmeeting iducsi teachers,en,join u launch ceremony master education postgraduate certificate programme saturdaydateapril time amjoin room meetingmeeting iducsi teacher,0.0,0.905,0.095,0.296,positive
ucsiuniversity,2022-04-12 08:11:51+00:00,1,Twitter Web App,us university is collaboration with alabama cloud malaysia to introduce a computing curriculum the university staff and studentsread moreucsi cloudcomputing digital,en,u university collaboration alabama cloud malaysia introduce computing curriculum university staff studentsread moreucsi cloudcomputing digital,0.0,1.0,0.0,0.0,neutral
ewcgrp,2022-04-12 08:06:22+00:00,2,Twitter Web App,𝗣𝗮𝘃𝗶𝗻𝗴 𝘁𝗵𝗲 𝗪𝗮𝘆 𝗙𝗼𝗿𝘄𝗮𝗿𝗱 𝘄𝗶𝘁𝗵 𝗨𝗖𝗦𝗜 𝗨𝗻𝗶𝘃𝗲𝗿𝘀𝗶𝘁𝘆read morecelltherapy weakness education highereducation malaysia ucsiuniversity us etc,en,𝗣𝗮𝘃𝗶𝗻𝗴 𝘁𝗵𝗲 𝗪𝗮𝘆 𝗙𝗼𝗿𝘄𝗮𝗿𝗱 𝘄𝗶𝘁𝗵 𝗨𝗖𝗦𝗜 𝗨𝗻𝗶𝘃𝗲𝗿𝘀𝗶𝘁𝘆read morecelltherapy weakness education highereducation malaysia ucsiuniversity u etc,0.167,0.833,0.0,-0.4215,negative
ucsiuniversity,2022-04-12 04:29:56+00:00,0,Twitter Web App,meet assistant professor raymond lo end king the director of institute actuarial science and data analysis at us universityfor more informationucsiuniversity launch actuarialscience dataanalytics mathematicalscience postgraduate masters,en,meet assistant professor raymond lo end king director institute actuarial science data analysis u universityfor informationucsiuniversity launch actuarialscience dataanalytics mathematicalscience postgraduate master,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-12 03:20:36+00:00,0,Twitter Web App,join the research journal club on interprofessional stimulation to improve knowledge attitude and practice in hospitalacquired infection control among health professionalscan or code or click hereucsi medicine hospital,en,join research journal club interprofessional stimulation improve knowledge attitude practice hospitalacquired infection control among health professionalscan code click hereucsi medicine hospital,0.0,0.836,0.164,0.6249,positive
ucsiuniversity,2022-04-12 02:56:38+00:00,1,Twitter Web App,we are happy to announce that us university performing arts music subject is ranged topby the is ourfrom its previous global rank oflast yearus qsranking,en,happy announce u university performing art music subject ranged topby ourfrom previous global rank oflast yearus qsranking,0.0,0.866,0.134,0.5719,positive
ucsiuniversity,2022-04-11 02:46:24+00:00,2,Twitter Web App,checkmarkbutton admission are open for may intakecheckmarkbutton full scholarship is availableonline zoommeeting idpasscode click hereucsiuniversity educationworldclassfacultyopenday,en,checkmarkbutton admission open may intakecheckmarkbutton full scholarship availableonline zoommeeting idpasscode click hereucsiuniversity educationworldclassfacultyopenday,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-09 05:56:59+00:00,1,Twitter Web App,we are delighted and proud to announce that have officially launched our institute of actuarial science data analysisfor more information please visitucsiuniversity launch actuarialscience dataanalytics mathematicalscience masters,en,delighted proud announce officially launched institute actuarial science data analysisfor information please visitucsiuniversity launch actuarialscience dataanalytics mathematicalscience master,0.0,0.687,0.313,0.8583,positive
malaymail,2022-04-08 04:47:27+00:00,5,Twitter for Android,us university highlight malaysias transition to an endemic phase after several students accused the private tertiary education institution of forcing them attend examinations physically amid latest wave covid casesmalaysia news,en,u university highlight malaysia transition endemic phase several student accused private tertiary education institution forcing attend examination physically amid latest wave covid casesmalaysia news,0.067,0.859,0.074,0.0516,positive
ucsiuniversity,2022-04-08 03:09:03+00:00,7,Twitter Web App,in loving memory of noah iskandar fund from school architecture and built environment same who passed away august witness his creation on display at leveltula tumour international airport lie till june us art eastmalaysia,en,loving memory noah iskandar fund school architecture built environment passed away august witness creation display leveltula tumour international airport lie till june u art eastmalaysia,0.0,0.842,0.158,0.7184,positive
Yahoo_MY,2022-04-08 00:15:20+00:00,0,TweetDeck,us university said its examination halls provide adequate space for physical distending between students and sanitation efforts are taken vigorously during exam weeks,en,u university said examination hall provide adequate space physical distending student sanitation effort taken vigorously exam week,0.0,0.861,0.139,0.34,positive
ucsiuniversity,2022-04-07 11:00:02+00:00,1,Twitter Web App,reopening event with vision screening and health talk this weekendmeet our trained specialist to learn more about eye at the us universityus eyehealth optometry glasses,en,reopening event vision screening health talk weekendmeet trained specialist learn eye u universityus eyehealth optometry glass,0.0,0.923,0.077,0.25,positive
ucsiuniversity,2022-04-07 03:13:46+00:00,1,Twitter Web App,the recent release of is world university banking by subjectsis a testament to us university continued commitment quality education and academic reputationcheck out link hereucsi qsworldranking worldranking learning,en,recent release world university banking subjectsis testament u university continued commitment quality education academic reputationcheck link hereucsi qsworldranking worldranking learning,0.0,0.909,0.091,0.3818,positive
ucsiuniversity,2022-04-07 01:29:54+00:00,0,Twitter Web App,worldhealthdayare we able to imagine a world where clean air water and food are available allto learn more visitinternationalday awareness who worldhealthorganization worldhealthday sg,en,worldhealthdayare able imagine world clean air water food available allto learn visitinternationalday awareness worldhealthorganization worldhealthday sg,0.0,0.891,0.109,0.4019,positive
ucsiuniversity,2022-04-06 03:00:01+00:00,1,Twitter Web App,shape your future with top glove this fridayregister for career talk from the link belowus jobs careers,en,shape future top glove fridayregister career talk link belowus job career,0.0,0.899,0.101,0.2023,positive
mohdadibehsan,2022-04-05 10:26:52+00:00,0,Twitter for iPhone, hours presentation students from diploma mass communication us university amazing their creative ideas and a suggestions to bring it up perils traditional in local market clappinghandslightskintone thanks invited me smilingfacewithsmilingeyes,en, hour presentation student diploma mass communication u university amazing creative idea suggestion bring peril traditional local market clappinghandslightskintone thanks invited smilingfacewithsmilingeyes,0.0,0.73,0.27,0.8625,positive
ucsiuniversity,2022-04-05 07:43:20+00:00,0,Twitter Web App,students from the school of architecture and built environment had opportunity to collaborate with sin chew daily conduct a design workshop improve tones patient poliomyelitis living conditions at homeucsiuniversity ucsicares,en,student school architecture built environment opportunity collaborate sin chew daily conduct design workshop improve tone patient poliomyelitis living condition homeucsiuniversity ucsicares,0.102,0.737,0.161,0.2732,positive
ucsiuniversity,2022-04-05 04:21:29+00:00,1,Twitter Web App,recyclingsymbolthe solar worldrecyclingsymbolif you are curious then join us in this workshop where will learn the skill to build did pp a panel from scratch understand how power works and more raisinghandsucsiuniversitystem engineering technology,en,recyclingsymbolthe solar worldrecyclingsymbolif curious join u workshop learn skill build pp panel scratch understand power work raisinghandsucsiuniversitystem engineering technology,0.0,0.873,0.127,0.5423,positive
ucsiuniversity,2022-04-04 11:00:01+00:00,1,Twitter Web App,register now for the data analysis workshoppartial least squares structural equation modeling passed using smart pus click onto registerus dataanalysis workshop,en,register data analysis workshoppartial least square structural equation modeling passed using smart pu click onto registerus dataanalysis workshop,0.0,0.881,0.119,0.4019,positive
gwenestherhay,2022-04-04 05:37:52+00:00,5,Twitter for Android,at the peak of my academic performance us university put face without consent on their brochure raised scholarship told me to try for valedictorian medal head departments student society all it encouraged even pushed in extracurriculars,en,peak academic performance u university put face without consent brochure raised scholarship told try valedictorian medal head department student society encouraged even pushed extracurriculars,0.041,0.82,0.139,0.6038,positive
sushiung,2022-04-03 08:30:06+00:00,2,Buffer,glad to be invited as speaker deliver a talk entitled writing and publishing review manuscript in high impact journals organized by centre of excellence for research value innovation entrepreneurship nerve us university held on must march ,en,glad invited speaker deliver talk entitled writing publishing review manuscript high impact journal organized centre excellence research value innovation entrepreneurship nerve u university held must march ,0.0,0.679,0.321,0.9217,positive
IMMikhailHafiz,2022-04-03 05:17:00+00:00,3,Twitter for iPhone,from the articleprof dr mood tajuddin rapid of us university said language opens up an avenue understanding different cultures values and belief systems,en,articleprof dr mood tajuddin rapid u university said language open avenue understanding different culture value belief system,0.0,0.891,0.109,0.4019,positive
ucsiuniversity,2022-04-02 03:36:45+00:00,2,Twitter Web App,worldautismawarenessday heartsuitto learn more go toward internationalday awareness nationalautismassociation unitednations cutis and,en,worldautismawarenessday heartsuitto learn go toward internationalday awareness nationalautismassociation unitednations cutis,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-01 09:59:14+00:00,0,Twitter Web App,the and year medical students undertook this call of duty in annual us outreach programme to bring free health education and services aboriginalsread moremedical springhill medicine,en,year medical student undertook call duty annual u outreach programme bring free health education service aboriginalsread moremedical springhill medicine,0.0,0.816,0.184,0.6597,positive
ucsiuniversity,2022-04-01 07:15:03+00:00,0,Twitter Web App,the us gazette vol is out now click here to readucsiuniversity ucsigazette magazine campusnews hotels edition swimming nationalathlete,en,u gazette vol click readucsiuniversity ucsigazette magazine campusnews hotel edition swimming nationalathlete,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-04-01 03:06:57+00:00,0,Twitter Web App,meet experts from the school of healthy raging aesthetic and degenerative medicine us to know more about our programme rep nowdateaprilmondaytime ampmplatform zoomrsvphealthyaging expert highereducation master,en,meet expert school healthy raging aesthetic degenerative medicine u know programme rep nowdateaprilmondaytime ampmplatform zoomrsvphealthyaging expert highereducation master,0.113,0.797,0.09,-0.1779,negative
asi_mdpi,2022-03-31 08:10:33+00:00,0,Twitter Web App,mdpiasi technology behavior model—beyond your sight with extended reality in surgeryintifamtechnologies surgery medical modeling interactive virtualreality digital smartglasse,en,mdpiasi technology behavior model beyond sight extended reality surgeryintifamtechnologies surgery medical modeling interactive virtualreality digital smartglasse,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-03-31 07:15:54+00:00,0,Twitter Web App,join our industrial talk with dr him few tiens title the use of electron microscope em and conical roman technique in medical researchdateaprilfridaytimeampmplatform room linkmedical research medicine,en,join industrial talk dr tiens title use electron microscope em conical roman technique medical researchdateaprilfridaytimeampmplatform room linkmedical research medicine,0.0,0.922,0.078,0.296,positive
